driver_id,constructor_id,points,position,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec,season,round,race_name,circuit,gap_seconds
alonso,alpine,1,10,15,63,Finished,+1:06.561,14,1:19.417,222.526,79.417,2021,2,Emilia Romagna Grand Prix,imola,66.561
perez,red_bull,0,11,2,63,Finished,+1:07.151,13,1:19.396,222.585,79.396,2021,2,Emilia Romagna Grand Prix,imola,67.151
tsunoda,alphatauri,0,12,20,63,Finished,+1:13.184,4,1:18.334,225.603,78.334,2021,2,Emilia Romagna Grand Prix,imola,73.184
raikkonen,alfa,0,13,16,63,Finished,+1:34.773,5,1:18.353,225.548,78.35300000000001,2021,2,Emilia Romagna Grand Prix,imola,94.773
hamilton,mercedes,25,1,2,66,Finished,1:34:31.421,4,1:20.933,206.971,80.93299999999999,2021,3,Portuguese Grand Prix,portimao,0
max_verstappen,red_bull,18,2,3,66,Finished,+29.148,3,1:20.695,207.581,80.695,2021,3,Portuguese Grand Prix,portimao,29.148
bottas,mercedes,16,3,1,66,Finished,+33.530,1,1:19.865,209.738,79.865,2021,3,Portuguese Grand Prix,portimao,33.53
perez,red_bull,12,4,4,66,Finished,+39.735,2,1:20.643,207.715,80.643,2021,3,Portuguese Grand Prix,portimao,39.735
norris,mclaren,10,5,7,66,Finished,+51.369,7,1:21.696,205.038,81.696,2021,3,Portuguese Grand Prix,portimao,51.369
leclerc,ferrari,8,6,8,66,Finished,+55.781,6,1:21.496,205.541,81.496,2021,3,Portuguese Grand Prix,portimao,55.781
ocon,alpine,6,7,6,66,Finished,+1:03.749,8,1:21.886,204.562,81.886,2021,3,Portuguese Grand Prix,portimao,63.749
alonso,alpine,4,8,13,66,Finished,+1.808,5,1:21.032,206.718,81.032,2021,3,Portuguese Grand Prix,portimao,1.808
ricciardo,mclaren,2,9,16,66,Finished,+1:15.369,10,1:21.987,204.31,81.987,2021,3,Portuguese Grand Prix,portimao,75.369
gasly,alphatauri,1,10,9,66,Finished,+1:16.463,11,1:22.014,204.243,82.014,2021,3,Portuguese Grand Prix,portimao,76.463
sainz,ferrari,0,11,5,66,Finished,+1:18.955,14,1:22.325,203.471,82.325,2021,3,Portuguese Grand Prix,portimao,78.955
hamilton,mercedes,25,1,1,66,Finished,1:33:07.680,5,1:20.665,208.64,80.66499999999999,2021,4,Spanish Grand Prix,catalunya,0
max_verstappen,red_bull,19,2,2,66,Finished,+15.841,1,1:18.149,215.357,78.149,2021,4,Spanish Grand Prix,catalunya,15.841
bottas,mercedes,15,3,3,66,Finished,+26.610,2,1:19.430,211.884,79.43,2021,4,Spanish Grand Prix,catalunya,26.61
leclerc,ferrari,12,4,4,66,Finished,+54.616,4,1:20.459,209.174,80.459,2021,4,Spanish Grand Prix,catalunya,54.616
perez,red_bull,10,5,8,66,Finished,+1:03.671,3,1:19.483,211.743,79.483,2021,4,Spanish Grand Prix,catalunya,63.671
ricciardo,mclaren,8,6,7,66,Finished,+1:13.768,10,1:21.853,205.612,81.85300000000001,2021,4,Spanish Grand Prix,catalunya,73.768
sainz,ferrari,6,7,6,66,Finished,+1:14.670,9,1:21.568,206.33,81.568,2021,4,Spanish Grand Prix,catalunya,74.67
max_verstappen,red_bull,25,1,2,78,Finished,1:38:56.820,6,1:14.649,160.929,74.649,2021,5,Monaco Grand Prix,monaco,0
sainz,ferrari,18,2,4,78,Finished,+8.968,5,1:14.621,160.989,74.621,2021,5,Monaco Grand Prix,monaco,8.968
norris,mclaren,15,3,5,78,Finished,+19.427,7,1:14.670,160.883,74.67,2021,5,Monaco Grand Prix,monaco,19.427
perez,red_bull,12,4,9,78,Finished,+20.490,3,1:14.552,161.138,74.55199999999999,2021,5,Monaco Grand Prix,monaco,20.49
vettel,aston_martin,10,5,8,78,Finished,+52.591,11,1:15.316,159.503,75.316,2021,5,Monaco Grand Prix,monaco,52.591
gasly,alphatauri,8,6,6,78,Finished,+53.896,14,1:15.412,159.3,75.412,2021,5,Monaco Grand Prix,monaco,53.896
hamilton,mercedes,7,7,7,78,Finished,+1:08.231,1,1:12.909,164.769,72.909,2021,5,Monaco Grand Prix,monaco,68.231
perez,red_bull,25,1,6,51,Finished,2:13:36.410,2,1:44.687,206.432,104.687,2021,6,Azerbaijan Grand Prix,baku,0
vettel,aston_martin,18,2,11,51,Finished,+1.385,4,1:44.890,206.032,104.89,2021,6,Azerbaijan Grand Prix,baku,1.385
gasly,alphatauri,15,3,4,51,Finished,+2.762,6,1:45.220,205.386,105.22,2021,6,Azerbaijan Grand Prix,baku,2.762
leclerc,ferrari,12,4,1,51,Finished,+3.828,8,1:45.382,205.071,105.382,2021,6,Azerbaijan Grand Prix,baku,3.828
norris,mclaren,10,5,9,51,Finished,+4.754,7,1:45.326,205.18,105.326,2021,6,Azerbaijan Grand Prix,baku,4.754
alonso,alpine,8,6,8,51,Finished,+6.382,11,1:45.624,204.601,105.624,2021,6,Azerbaijan Grand Prix,baku,6.382
tsunoda,alphatauri,6,7,7,51,Finished,+6.624,5,1:44.939,205.936,104.939,2021,6,Azerbaijan Grand Prix,baku,6.624
sainz,ferrari,4,8,5,51,Finished,+7.709,13,1:45.700,204.454,105.7,2021,6,Azerbaijan Grand Prix,baku,7.709
ricciardo,mclaren,2,9,13,51,Finished,+8.874,14,1:45.713,204.428,105.713,2021,6,Azerbaijan Grand Prix,baku,8.874
raikkonen,alfa,1,10,14,51,Finished,+9.576,10,1:45.601,204.645,105.601,2021,6,Azerbaijan Grand Prix,baku,9.576
giovinazzi,alfa,0,11,20,51,Finished,+10.254,9,1:45.575,204.696,105.575,2021,6,Azerbaijan Grand Prix,baku,10.254
bottas,mercedes,0,12,10,51,Finished,+11.264,12,1:45.665,204.521,105.66499999999999,2021,6,Azerbaijan Grand Prix,baku,11.264
mick_schumacher,haas,0,13,17,51,Finished,+14.241,18,1:47.624,200.799,107.624,2021,6,Azerbaijan Grand Prix,baku,14.241
mazepin,haas,0,14,18,51,Finished,+14.315,19,1:47.747,200.569,107.747,2021,6,Azerbaijan Grand Prix,baku,14.315
hamilton,mercedes,0,15,2,51,Finished,+17.668,3,1:44.769,206.27,104.769,2021,6,Azerbaijan Grand Prix,baku,17.668
latifi,williams,0,16,16,51,Finished,+43.379,17,1:46.608,202.712,106.608,2021,6,Azerbaijan Grand Prix,baku,43.379
max_verstappen,red_bull,26,1,1,53,Finished,1:27:25.770,1,1:36.404,218.156,96.404,2021,7,French Grand Prix,ricard,0
hamilton,mercedes,18,2,2,53,Finished,+2.904,5,1:37.410,215.903,97.41,2021,7,French Grand Prix,ricard,2.904
perez,red_bull,15,3,4,53,Finished,+8.811,2,1:36.693,217.504,96.693,2021,7,French Grand Prix,ricard,8.811
bottas,mercedes,12,4,3,53,Finished,+14.618,3,1:36.960,216.905,96.96000000000001,2021,7,French Grand Prix,ricard,14.618
norris,mclaren,10,5,8,53,Finished,+1:04.032,6,1:37.425,215.87,97.425,2021,7,French Grand Prix,ricard,64.032
ricciardo,mclaren,8,6,10,53,Finished,+1:15.857,14,1:38.324,213.896,98.324,2021,7,French Grand Prix,ricard,75.857
gasly,alphatauri,6,7,6,53,Finished,+1:16.596,11,1:38.103,214.378,98.10300000000001,2021,7,French Grand Prix,ricard,76.596
alonso,alpine,4,8,9,53,Finished,+1:17.695,7,1:37.646,215.382,97.646,2021,7,French Grand Prix,ricard,77.695
vettel,aston_martin,2,9,12,53,Finished,+1:19.666,4,1:37.138,216.508,97.138,2021,7,French Grand Prix,ricard,79.666
stroll,aston_martin,1,10,19,53,Finished,+1:31.946,9,1:37.828,214.981,97.828,2021,7,French Grand Prix,ricard,91.946
sainz,ferrari,0,11,5,53,Finished,+1:39.337,18,1:38.931,212.584,98.931,2021,7,French Grand Prix,ricard,99.337
max_verstappen,red_bull,25,1,1,71,Finished,1:22:18.925,3,1:08.017,228.542,68.017,2021,8,Styrian Grand Prix,red_bull_ring,0
hamilton,mercedes,19,2,2,71,Finished,+35.743,1,1:07.058,231.811,67.05799999999999,2021,8,Styrian Grand Prix,red_bull_ring,35.743
bottas,mercedes,15,3,5,71,Finished,+46.907,5,1:08.619,226.537,68.619,2021,8,Styrian Grand Prix,red_bull_ring,46.907
perez,red_bull,12,4,4,71,Finished,+47.434,2,1:07.894,228.956,67.894,2021,8,Styrian Grand Prix,red_bull_ring,47.434
max_verstappen,red_bull,26,1,1,71,Finished,1:23:54.543,1,1:06.200,234.815,66.2,2021,9,Austrian Grand Prix,red_bull_ring,0
bottas,mercedes,18,2,5,71,Finished,+17.973,6,1:08.374,227.349,68.374,2021,9,Austrian Grand Prix,red_bull_ring,17.973
norris,mclaren,15,3,2,71,Finished,+20.019,10,1:08.471,227.027,68.471,2021,9,Austrian Grand Prix,red_bull_ring,20.019
hamilton,mercedes,12,4,4,71,Finished,+46.452,3,1:08.126,228.177,68.126,2021,9,Austrian Grand Prix,red_bull_ring,46.452
sainz,ferrari,10,5,10,71,Finished,+57.144,2,1:07.762,229.402,67.762,2021,9,Austrian Grand Prix,red_bull_ring,57.144
perez,red_bull,8,6,3,71,Finished,+57.915,5,1:08.192,227.956,68.19200000000001,2021,9,Austrian Grand Prix,red_bull_ring,57.915
ricciardo,mclaren,6,7,13,71,Finished,+1:00.395,14,1:08.820,225.876,68.82,2021,9,Austrian Grand Prix,red_bull_ring,60.395
leclerc,ferrari,4,8,12,71,Finished,+1:01.195,13,1:08.698,226.277,68.69800000000001,2021,9,Austrian Grand Prix,red_bull_ring,61.195
gasly,alphatauri,2,9,6,71,Finished,+1:01.844,4,1:08.146,228.11,68.146,2021,9,Austrian Grand Prix,red_bull_ring,61.844
hamilton,mercedes,25,1,2,52,Finished,1:58:23.284,2,1:29.699,236.43,89.699,2021,10,British Grand Prix,silverstone,0
leclerc,ferrari,18,2,4,52,Finished,+3.871,5,1:30.569,234.159,90.569,2021,10,British Grand Prix,silverstone,3.871
bottas,mercedes,15,3,3,52,Finished,+11.125,4,1:30.524,234.275,90.524,2021,10,British Grand Prix,silverstone,11.125
norris,mclaren,12,4,5,52,Finished,+28.573,9,1:31.420,231.979,91.42,2021,10,British Grand Prix,silverstone,28.573
ricciardo,mclaren,10,5,6,52,Finished,+42.624,8,1:31.284,232.325,91.28399999999999,2021,10,British Grand Prix,silverstone,42.624
sainz,ferrari,8,6,10,52,Finished,+43.454,7,1:31.223,232.48,91.223,2021,10,British Grand Prix,silverstone,43.454
alonso,alpine,6,7,7,52,Finished,+1:12.093,10,1:31.698,231.276,91.69800000000001,2021,10,British Grand Prix,silverstone,72.093
stroll,aston_martin,4,8,14,52,Finished,+1:14.289,12,1:31.992,230.537,91.992,2021,10,British Grand Prix,silverstone,74.289
ocon,alpine,2,9,9,52,Finished,+1:16.162,14,1:32.210,229.992,92.21000000000001,2021,10,British Grand Prix,silverstone,76.162
tsunoda,alphatauri,1,10,16,52,Finished,+1:22.065,6,1:30.826,233.497,90.826,2021,10,British Grand Prix,silverstone,82.065
gasly,alphatauri,0,11,11,52,Finished,+1:25.327,3,1:30.266,234.945,90.26599999999999,2021,10,British Grand Prix,silverstone,85.327
ocon,alpine,25,1,8,70,Finished,2:04:43.199,5,1:21.421,193.704,81.42099999999999,2021,11,Hungarian Grand Prix,hungaroring,0
hamilton,mercedes,18,2,1,70,Finished,+2.736,2,1:18.715,200.363,78.715,2021,11,Hungarian Grand Prix,hungaroring,2.736
sainz,ferrari,15,3,15,70,Finished,+15.018,6,1:21.423,193.699,81.423,2021,11,Hungarian Grand Prix,hungaroring,15.018
alonso,alpine,12,4,9,70,Finished,+15.651,3,1:20.359,196.264,80.35900000000001,2021,11,Hungarian Grand Prix,hungaroring,15.651
gasly,alphatauri,11,5,5,70,Finished,+1:03.614,1,1:18.394,201.183,78.394,2021,11,Hungarian Grand Prix,hungaroring,63.614
tsunoda,alphatauri,8,6,16,70,Finished,+1:15.803,10,1:22.450,191.286,82.45,2021,11,Hungarian Grand Prix,hungaroring,75.803
latifi,williams,6,7,18,70,Finished,+1:17.910,14,1:22.831,190.406,82.831,2021,11,Hungarian Grand Prix,hungaroring,77.91
russell,williams,4,8,17,70,Finished,+1:19.094,9,1:22.112,192.074,82.112,2021,11,Hungarian Grand Prix,hungaroring,79.094
max_verstappen,red_bull,2,9,3,70,Finished,+1:20.244,4,1:20.945,194.843,80.945,2021,11,Hungarian Grand Prix,hungaroring,80.244
max_verstappen,red_bull,12.5,1,1,1,Finished,3:27.071,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,0
russell,williams,9,2,2,1,Finished,+1.995,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,1.995
hamilton,mercedes,7.5,3,3,1,Finished,+2.601,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,2.601
ricciardo,mclaren,6,4,4,1,Finished,+4.496,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,4.496
vettel,aston_martin,5,5,5,1,Finished,+7.479,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,7.479
gasly,alphatauri,4,6,6,1,Finished,+10.177,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,10.177
ocon,alpine,3,7,8,1,Finished,+11.579,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,11.579
leclerc,ferrari,2,8,9,1,Finished,+12.608,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,12.608
latifi,williams,1,9,10,1,Finished,+15.485,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,15.485
sainz,ferrari,0.5,10,11,1,Finished,+16.166,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,16.166
alonso,alpine,0,11,12,1,Finished,+20.590,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,20.59
bottas,mercedes,0,12,13,1,Finished,+22.414,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,22.414
giovinazzi,alfa,0,13,14,1,Finished,+24.163,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,24.163
norris,mclaren,0,14,15,1,Finished,+27.110,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,27.11
tsunoda,alphatauri,0,15,16,1,Finished,+28.329,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,28.329
mick_schumacher,haas,0,16,17,1,Finished,+29.507,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,29.507
mazepin,haas,0,17,18,1,Finished,+31.993,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,31.993
stroll,aston_martin,0,20,19,1,Finished,+44.108,NA,NA,NA,NA,2021,12,Belgian Grand Prix,spa,44.108
max_verstappen,red_bull,25,1,1,72,Finished,1:30:05.395,3,1:13.275,209.244,73.275,2021,13,Dutch Grand Prix,zandvoort,0
hamilton,mercedes,19,2,2,72,Finished,+20.932,1,1:11.097,215.654,71.097,2021,13,Dutch Grand Prix,zandvoort,20.932
bottas,mercedes,15,3,3,72,Finished,+56.460,2,1:12.549,211.338,72.549,2021,13,Dutch Grand Prix,zandvoort,56.46
ricciardo,mclaren,26,1,2,53,Finished,1:21:54.365,1,1:24.812,245.894,84.812,2021,14,Italian Grand Prix,monza,0
norris,mclaren,18,2,3,53,Finished,+1.747,3,1:24.971,245.434,84.971,2021,14,Italian Grand Prix,monza,1.747
bottas,mercedes,15,3,19,53,Finished,+4.921,2,1:24.827,245.85,84.827,2021,14,Italian Grand Prix,monza,4.921
leclerc,ferrari,12,4,5,53,Finished,+7.309,6,1:25.319,244.433,85.319,2021,14,Italian Grand Prix,monza,7.309
perez,red_bull,10,5,8,53,Finished,+8.723,4,1:25.156,244.901,85.156,2021,14,Italian Grand Prix,monza,8.723
sainz,ferrari,8,6,6,53,Finished,+10.535,8,1:25.559,243.747,85.559,2021,14,Italian Grand Prix,monza,10.535
stroll,aston_martin,6,7,9,53,Finished,+15.804,13,1:25.853,242.912,85.85300000000001,2021,14,Italian Grand Prix,monza,15.804
alonso,alpine,4,8,10,53,Finished,+17.201,7,1:25.472,243.995,85.47200000000001,2021,14,Italian Grand Prix,monza,17.201
russell,williams,2,9,14,53,Finished,+19.742,11,1:25.835,242.963,85.83500000000001,2021,14,Italian Grand Prix,monza,19.742
ocon,alpine,1,10,12,53,Finished,+20.868,9,1:25.566,243.727,85.566,2021,14,Italian Grand Prix,monza,20.868
latifi,williams,0,11,13,53,Finished,+23.743,16,1:25.953,242.63,85.953,2021,14,Italian Grand Prix,monza,23.743
vettel,aston_martin,0,12,11,53,Finished,+24.621,15,1:25.938,242.672,85.938,2021,14,Italian Grand Prix,monza,24.621
giovinazzi,alfa,0,13,7,53,Finished,+27.216,10,1:25.718,243.295,85.718,2021,14,Italian Grand Prix,monza,27.216
kubica,alfa,0,14,17,53,Finished,+29.769,12,1:25.849,242.924,85.849,2021,14,Italian Grand Prix,monza,29.769
mick_schumacher,haas,0,15,18,53,Finished,+51.088,17,1:26.707,240.52,86.707,2021,14,Italian Grand Prix,monza,51.088
hamilton,mercedes,25,1,4,53,Finished,1:30:41.001,2,1:37.575,215.76,97.575,2021,15,Russian Grand Prix,sochi,0
max_verstappen,red_bull,18,2,20,53,Finished,+53.271,5,1:38.396,213.959,98.396,2021,15,Russian Grand Prix,sochi,53.271
sainz,ferrari,15,3,2,53,Finished,+1:02.475,12,1:39.294,212.024,99.294,2021,15,Russian Grand Prix,sochi,62.475
ricciardo,mclaren,12,4,5,53,Finished,+1:05.607,9,1:39.124,212.388,99.124,2021,15,Russian Grand Prix,sochi,65.607
bottas,mercedes,10,5,16,53,Finished,+1:07.533,3,1:38.216,214.352,98.21600000000001,2021,15,Russian Grand Prix,sochi,67.533
alonso,alpine,8,6,6,53,Finished,+1:21.321,6,1:38.686,213.331,98.686,2021,15,Russian Grand Prix,sochi,81.321
norris,mclaren,7,7,1,53,Finished,+1:27.224,1,1:37.423,216.096,97.423,2021,15,Russian Grand Prix,sochi,87.224
raikkonen,alfa,4,8,13,53,Finished,+1:28.955,16,1:40.289,209.921,100.289,2021,15,Russian Grand Prix,sochi,88.955
perez,red_bull,2,9,8,53,Finished,+1:30.076,10,1:39.215,212.193,99.215,2021,15,Russian Grand Prix,sochi,90.076
russell,williams,1,10,3,53,Finished,+1:40.551,18,1:40.596,209.28,100.596,2021,15,Russian Grand Prix,sochi,100.551
stroll,aston_martin,0,11,7,53,Finished,+1:46.198,17,1:40.464,209.555,100.464,2021,15,Russian Grand Prix,sochi,106.19800000000001
bottas,mercedes,26,1,1,58,Finished,1:31:04.103,1,1:30.432,212.5,90.432,2021,16,Turkish Grand Prix,istanbul,0
max_verstappen,red_bull,18,2,2,58,Finished,+14.584,9,1:32.759,207.169,92.759,2021,16,Turkish Grand Prix,istanbul,14.584
perez,red_bull,15,3,6,58,Finished,+33.471,4,1:32.459,207.841,92.459,2021,16,Turkish Grand Prix,istanbul,33.471
leclerc,ferrari,12,4,3,58,Finished,+37.814,8,1:32.737,207.218,92.737,2021,16,Turkish Grand Prix,istanbul,37.814
hamilton,mercedes,10,5,11,58,Finished,+41.812,10,1:32.763,207.16,92.763,2021,16,Turkish Grand Prix,istanbul,41.812
gasly,alphatauri,8,6,4,58,Finished,+44.292,11,1:32.814,207.046,92.814,2021,16,Turkish Grand Prix,istanbul,44.292
norris,mclaren,6,7,7,58,Finished,+47.213,3,1:32.446,207.87,92.446,2021,16,Turkish Grand Prix,istanbul,47.213
sainz,ferrari,4,8,19,58,Finished,+51.526,2,1:31.921,209.057,91.92099999999999,2021,16,Turkish Grand Prix,istanbul,51.526
stroll,aston_martin,2,9,8,58,Finished,+1:22.018,6,1:32.608,207.506,92.608,2021,16,Turkish Grand Prix,istanbul,82.018
max_verstappen,red_bull,25,1,1,56,Finished,1:34:36.552,2,1:39.096,200.278,99.096,2021,17,United States Grand Prix,americas,0
hamilton,mercedes,19,2,2,56,Finished,+1.333,1,1:38.485,201.521,98.485,2021,17,United States Grand Prix,americas,1.333
perez,red_bull,15,3,3,56,Finished,+42.223,4,1:39.566,199.333,99.566,2021,17,United States Grand Prix,americas,42.223
leclerc,ferrari,12,4,4,56,Finished,+52.246,3,1:39.303,199.861,99.303,2021,17,United States Grand Prix,americas,52.246
ricciardo,mclaren,10,5,6,56,Finished,+1:16.854,8,1:40.345,197.785,100.345,2021,17,United States Grand Prix,americas,76.854
bottas,mercedes,8,6,9,56,Finished,+1:20.128,6,1:40.147,198.176,100.14699999999999,2021,17,United States Grand Prix,americas,80.128
sainz,ferrari,6,7,5,56,Finished,+1:23.545,9,1:40.377,197.722,100.37700000000001,2021,17,United States Grand Prix,americas,83.545
norris,mclaren,4,8,7,56,Finished,+1:24.395,7,1:40.228,198.016,100.22800000000001,2021,17,United States Grand Prix,americas,84.395
max_verstappen,red_bull,25,1,3,71,Finished,1:38:39.086,2,1:18.999,196.134,78.999,2021,18,Mexico City Grand Prix,rodriguez,0
hamilton,mercedes,18,2,2,71,Finished,+16.555,4,1:19.820,194.116,79.82,2021,18,Mexico City Grand Prix,rodriguez,16.555
perez,red_bull,15,3,4,71,Finished,+17.752,3,1:19.468,194.976,79.468,2021,18,Mexico City Grand Prix,rodriguez,17.752
gasly,alphatauri,12,4,5,71,Finished,+1:03.845,7,1:20.510,192.453,80.51,2021,18,Mexico City Grand Prix,rodriguez,63.845
leclerc,ferrari,10,5,8,71,Finished,+1:21.037,9,1:20.665,192.083,80.66499999999999,2021,18,Mexico City Grand Prix,rodriguez,81.037
hamilton,mercedes,25,1,10,71,Finished,1:32:22.851,2,1:11.982,215.503,71.982,2021,19,São Paulo Grand Prix,interlagos,0
max_verstappen,red_bull,18,2,2,71,Finished,+10.496,3,1:12.486,214.005,72.486,2021,19,São Paulo Grand Prix,interlagos,10.496
bottas,mercedes,15,3,1,71,Finished,+13.576,4,1:12.526,213.887,72.526,2021,19,São Paulo Grand Prix,interlagos,13.576
perez,red_bull,13,4,4,71,Finished,+39.940,1,1:11.010,218.453,71.01,2021,19,São Paulo Grand Prix,interlagos,39.94
leclerc,ferrari,10,5,6,71,Finished,+49.517,7,1:12.822,213.018,72.822,2021,19,São Paulo Grand Prix,interlagos,49.517
sainz,ferrari,8,6,3,71,Finished,+51.820,6,1:12.710,213.346,72.71000000000001,2021,19,São Paulo Grand Prix,interlagos,51.82
hamilton,mercedes,25,1,1,57,Finished,1:24:28.471,2,1:25.084,227.633,85.084,2021,20,Qatar Grand Prix,losail,0
max_verstappen,red_bull,19,2,7,57,Finished,+25.743,1,1:23.196,232.799,83.196,2021,20,Qatar Grand Prix,losail,25.743
alonso,alpine,15,3,3,57,Finished,+59.457,10,1:26.682,223.437,86.682,2021,20,Qatar Grand Prix,losail,59.457
perez,red_bull,12,4,11,57,Finished,+1:02.306,3,1:25.613,226.227,85.613,2021,20,Qatar Grand Prix,losail,62.306
ocon,alpine,10,5,9,57,Finished,+1:20.570,13,1:27.061,222.464,87.061,2021,20,Qatar Grand Prix,losail,80.57
stroll,aston_martin,8,6,12,57,Finished,+1:21.274,17,1:27.356,221.713,87.356,2021,20,Qatar Grand Prix,losail,81.274
sainz,ferrari,6,7,5,57,Finished,+1:21.911,9,1:26.570,223.726,86.57,2021,20,Qatar Grand Prix,losail,81.911
leclerc,ferrari,4,8,13,57,Finished,+1:23.126,8,1:26.555,223.765,86.555,2021,20,Qatar Grand Prix,losail,83.126
hamilton,mercedes,26,1,1,50,Finished,2:06:15.118,1,1:30.734,244.962,90.73400000000001,2021,21,Saudi Arabian Grand Prix,jeddah,0
max_verstappen,red_bull,18,2,3,50,Finished,+11.825,3,1:31.488,242.943,91.488,2021,21,Saudi Arabian Grand Prix,jeddah,11.825
bottas,mercedes,15,3,2,50,Finished,+27.531,2,1:31.408,243.155,91.408,2021,21,Saudi Arabian Grand Prix,jeddah,27.531
ocon,alpine,12,4,9,50,Finished,+27.633,6,1:31.797,242.125,91.797,2021,21,Saudi Arabian Grand Prix,jeddah,27.633
ricciardo,mclaren,10,5,11,50,Finished,+40.121,11,1:32.716,239.725,92.71600000000001,2021,21,Saudi Arabian Grand Prix,jeddah,40.121
gasly,alphatauri,8,6,6,50,Finished,+41.613,9,1:32.297,240.813,92.297,2021,21,Saudi Arabian Grand Prix,jeddah,41.613
leclerc,ferrari,6,7,4,50,Finished,+44.475,4,1:31.601,242.643,91.601,2021,21,Saudi Arabian Grand Prix,jeddah,44.475
sainz,ferrari,4,8,15,50,Finished,+46.606,7,1:31.851,241.983,91.851,2021,21,Saudi Arabian Grand Prix,jeddah,46.606
giovinazzi,alfa,2,9,10,50,Finished,+58.505,15,1:32.865,239.34,92.86500000000001,2021,21,Saudi Arabian Grand Prix,jeddah,58.505
norris,mclaren,1,10,7,50,Finished,+1:01.358,8,1:31.914,241.817,91.914,2021,21,Saudi Arabian Grand Prix,jeddah,61.358
stroll,aston_martin,0,11,18,50,Finished,+1:17.212,14,1:32.804,239.498,92.804,2021,21,Saudi Arabian Grand Prix,jeddah,77.212
latifi,williams,0,12,16,50,Finished,+1:23.249,12,1:32.751,239.635,92.751,2021,21,Saudi Arabian Grand Prix,jeddah,83.249
max_verstappen,red_bull,26,1,1,58,Finished,1:30:17.345,1,1:26.103,220.8,86.10300000000001,2021,22,Abu Dhabi Grand Prix,yas_marina,0
hamilton,mercedes,18,2,2,58,Finished,+2.256,3,1:26.615,219.495,86.615,2021,22,Abu Dhabi Grand Prix,yas_marina,2.256
sainz,ferrari,15,3,5,58,Finished,+5.173,9,1:27.618,216.982,87.618,2021,22,Abu Dhabi Grand Prix,yas_marina,5.173
tsunoda,alphatauri,12,4,8,58,Finished,+5.692,7,1:27.496,217.285,87.496,2021,22,Abu Dhabi Grand Prix,yas_marina,5.692
gasly,alphatauri,10,5,12,58,Finished,+6.531,6,1:27.342,217.668,87.342,2021,22,Abu Dhabi Grand Prix,yas_marina,6.531
bottas,mercedes,8,6,6,58,Finished,+7.463,5,1:26.862,218.871,86.862,2021,22,Abu Dhabi Grand Prix,yas_marina,7.463
norris,mclaren,6,7,3,58,Finished,+59.200,4,1:26.762,219.123,86.762,2021,22,Abu Dhabi Grand Prix,yas_marina,59.2
alonso,alpine,4,8,11,58,Finished,+1:01.708,8,1:27.607,217.01,87.607,2021,22,Abu Dhabi Grand Prix,yas_marina,61.708
ocon,alpine,2,9,9,58,Finished,+1:04.026,10,1:28.249,215.431,88.249,2021,22,Abu Dhabi Grand Prix,yas_marina,64.026
leclerc,ferrari,1,10,7,58,Finished,+1:06.057,12,1:28.433,214.983,88.43299999999999,2021,22,Abu Dhabi Grand Prix,yas_marina,66.057
vettel,aston_martin,0,11,15,58,Finished,+1:07.527,11,1:28.303,215.299,88.303,2021,22,Abu Dhabi Grand Prix,yas_marina,67.527
leclerc,ferrari,26,1,1,57,Finished,1:37:33.584,1,1:34.570,206.018,94.57,2022,1,Bahrain Grand Prix,bahrain,0
sainz,ferrari,18,2,3,57,Finished,+5.598,3,1:35.740,203.501,95.74000000000001,2022,1,Bahrain Grand Prix,bahrain,5.598
hamilton,mercedes,15,3,5,57,Finished,+9.675,5,1:36.228,202.469,96.22800000000001,2022,1,Bahrain Grand Prix,bahrain,9.675
russell,mercedes,12,4,9,57,Finished,+11.211,6,1:36.302,202.313,96.30199999999999,2022,1,Bahrain Grand Prix,bahrain,11.211
kevin_magnussen,haas,10,5,7,57,Finished,+14.754,8,1:36.623,201.641,96.62299999999999,2022,1,Bahrain Grand Prix,bahrain,14.754
bottas,alfa,8,6,6,57,Finished,+16.119,7,1:36.599,201.691,96.59899999999999,2022,1,Bahrain Grand Prix,bahrain,16.119
ocon,alpine,6,7,11,57,Finished,+19.423,14,1:37.110,200.63,97.11,2022,1,Bahrain Grand Prix,bahrain,19.423
tsunoda,alphatauri,4,8,16,57,Finished,+20.386,13,1:37.104,200.642,97.104,2022,1,Bahrain Grand Prix,bahrain,20.386
